timestamp_ms,seq,angular_delta,qw,qx,qy,qz,px,py,pz,delta_dist,flags
155180,15518,0.201333,0.980035,-0.016453,0.175576,0.091840,83.5230,-6.1984,-30.1085,0.005033,0x00
155190,15519,0.201269,0.980068,-0.016435,0.175395,0.091834,83.5284,-6.1996,-30.1114,0.005032,0x00
155200,15520,0.201205,0.980101,-0.016416,0.175214,0.091827,83.5318,-6.1971,-30.1142,0.005030,0x00
155210,15521,0.201142,0.980135,-0.016397,0.175032,0.091821,83.5370,-6.1967,-30.1160,0.005029,0x00
155220,15522,0.201078,0.980168,-0.016379,0.174851,0.091815,83.5422,-6.1976,-30.1160,0.005027,0x00
155230,15523,0.201015,0.980201,-0.016360,0.174669,0.091808,83.5465,-6.1981,-30.1171,0.005025,0x00
155240,15524,0.200951,0.980234,-0.016341,0.174487,0.091802,83.5503,-6.1955,-30.1194,0.005024,0x00
155250,15525,0.200888,0.980268,-0.016323,0.174305,0.091796,83.5563,-6.1936,-30.1204,0.005022,0x00
155260,15526,0.200824,0.980301,-0.016304,0.174123,0.091790,83.5581,-6.1927,-30.1229,0.005021,0x00
155270,15527,0.200761,0.980334,-0.016285,0.173941,0.091783,83.5647,-6.1920,-30.1238,0.005019,0x00
155280,15528,0.200698,0.980368,-0.016266,0.173758,0.091777,83.5690,-6.1900,-30.1253,0.005017,0x00
155290,15529,0.200634,0.980401,-0.016248,0.173575,0.091771,83.5748,-6.1918,-30.1260,0.005016,0x00
155300,15530,0.200571,0.980434,-0.016229,0.173392,0.091765,83.5794,-6.1895,-30.1297,0.005014,0x00
155310,15531,0.200508,0.980467,-0.016210,0.173209,0.091758,83.5843,-6.1879,-30.1316,0.005013,0x00
155320,15532,0.200445,0.980501,-0.016191,0.173026,0.091752,83.5871,-6.1869,-30.1341,0.005011,0x00
155330,15533,0.200382,0.980534,-0.016172,0.172843,0.091746,83.5920,-6.1871,-30.1355,0.005010,0x00
155340,15534,0.200319,0.980567,-0.016154,0.172659,0.091740,83.5980,-6.1856,-30.1372,0.005008,0x00
155350,15535,0.200257,0.980600,-0.016135,0.172475,0.091734,83.6023,-6.1858,-30.1377,0.005006,0x00
155360,15536,0.200194,0.980634,-0.016116,0.172291,0.091728,83.6073,-6.1837,-30.1404,0.005005,0x00
155370,15537,0.200131,0.980667,-0.016097,0.172107,0.091721,83.6117,-6.1831,-30.1411,0.005003,0x00
155380,15538,0.200068,0.980700,-0.016078,0.171922,0.091715,83.6167,-6.1828,-30.1447,0.005002,0x00
155390,15539,0.200006,0.980733,-0.016059,0.171738,0.091709,83.6212,-6.1814,-30.1463,0.005000,0x00
155400,15540,0.199943,0.980766,-0.016040,0.171553,0.091703,83.6262,-6.1808,-30.1471,0.004999,0x00
155410,15541,0.199881,0.980800,-0.016022,0.171368,0.091697,83.6302,-6.1792,-30.1471,0.004997,0x00
155420,15542,0.199818,0.980833,-0.016003,0.171183,0.091691,83.6345,-6.1794,-30.1497,0.004995,0x00
155430,15543,0.199756,0.980866,-0.015984,0.170998,0.091685,83.6378,-6.1775,-30.1534,0.004994,0x00
155440,15544,0.199694,0.980899,-0.015965,0.170812,0.091679,83.6424,-6.1759,-30.1558,0.004992,0x00
155450,15545,0.199632,0.980932,-0.015946,0.170626,0.091673,83.6497,-6.1750,-30.1551,0.004991,0x00
155460,15546,0.199569,0.980966,-0.015927,0.170440,0.091666,83.6536,-6.1773,-30.1576,0.004989,0x00
155470,15547,0.199507,0.980999,-0.015908,0.170254,0.091660,83.6580,-6.1745,-30.1583,0.004988,0x00
155480,15548,0.199445,0.981032,-0.015889,0.170068,0.091654,83.6626,-6.1740,-30.1617,0.004986,0x00
155490,15549,0.199383,0.981065,-0.015870,0.169882,0.091648,83.6672,-6.1743,-30.1625,0.004985,0x00
155500,15550,0.199321,0.981098,-0.015851,0.169695,0.091642,83.6729,-6.1738,-30.1639,0.004983,0x00
155510,15551,0.199259,0.981132,-0.015832,0.169508,0.091636,83.6770,-6.1707,-30.1652,0.004981,0x00
155520,15552,0.199198,0.981165,-0.015813,0.169321,0.091630,83.6800,-6.1692,-30.1684,0.004980,0x00
155530,15553,0.199136,0.981198,-0.015794,0.169134,0.091624,83.6860,-6.1695,-30.1696,0.004978,0x00
155540,15554,0.199074,0.981231,-0.015775,0.168947,0.091618,83.6895,-6.1670,-30.1716,0.004977,0x00
155550,15555,0.199013,0.981264,-0.015756,0.168759,0.091612,83.6928,-6.1685,-30.1717,0.004975,0x00
155560,15556,0.198951,0.981297,-0.015737,0.168571,0.091606,83.7006,-6.1670,-30.1754,0.004974,0x00
155570,15557,0.198890,0.981330,-0.015717,0.168383,0.091601,83.7038,-6.1653,-30.1751,0.004972,0x00
155580,15558,0.198828,0.981363,-0.015698,0.168195,0.091595,83.7088,-6.1672,-30.1784,0.004971,0x00
155590,15559,0.198767,0.981397,-0.015679,0.168007,0.091589,83.7128,-6.1633,-30.1795,0.004969,0x00
155600,15560,0.198705,0.981430,-0.015660,0.167819,0.091583,83.7178,-6.1634,-30.1814,0.004968,0x00
155610,15561,0.198644,0.981463,-0.015641,0.167630,0.091577,83.7214,-6.1627,-30.1824,0.004966,0x00
155620,15562,0.198583,0.981496,-0.015622,0.167441,0.091571,83.7276,-6.1623,-30.1828,0.004965,0x00
155630,15563,0.198522,0.981529,-0.015603,0.167252,0.091565,83.7310,-6.1609,-30.1845,0.004963,0x00
155640,15564,0.198461,0.981562,-0.015583,0.167063,0.091559,83.7359,-6.1605,-30.1871,0.004962,0x00
155650,15565,0.198400,0.981595,-0.015564,0.166873,0.091553,83.7415,-6.1589,-30.1908,0.004960,0x00
155660,15566,0.198339,0.981628,-0.015545,0.166684,0.091548,83.7444,-6.1591,-30.1897,0.004958,0x00
155670,15567,0.198278,0.981661,-0.015526,0.166494,0.091542,83.7479,-6.1572,-30.1913,0.004957,0x00
155680,15568,0.198217,0.981694,-0.015507,0.166304,0.091536,83.7550,-6.1567,-30.1951,0.004955,0x00
155690,15569,0.198156,0.981727,-0.015487,0.166114,0.091530,83.7587,-6.1543,-30.1958,0.004954,0x00
155700,15570,0.198096,0.981760,-0.015468,0.165924,0.091524,83.7657,-6.1541,-30.1969,0.004952,0x00
155710,15571,0.198035,0.981793,-0.015449,0.165733,0.091518,83.7684,-6.1537,-30.1990,0.004951,0x00
155720,15572,0.197975,0.981826,-0.015430,0.165542,0.091513,83.7723,-6.1512,-30.1986,0.004949,0x00
155730,15573,0.197914,0.981859,-0.015410,0.165351,0.091507,83.7770,-6.1531,-30.2033,0.004948,0x00
155740,15574,0.197854,0.981892,-0.015391,0.165160,0.091501,83.7841,-6.1504,-30.2020,0.004946,0x00
155750,15575,0.197793,0.981925,-0.015372,0.164969,0.091495,83.7860,-6.1512,-30.2058,0.004945,0x00
155760,15576,0.197733,0.981958,-0.015352,0.164778,0.091490,83.7880,-6.1506,-30.2062,0.004943,0x00
155770,15577,0.197673,0.981991,-0.015333,0.164586,0.091484,83.7960,-6.1495,-30.2075,0.004942,0x00
155780,15578,0.197612,0.982024,-0.015314,0.164394,0.091478,83.7996,-6.1472,-30.2090,0.004940,0x00
155790,15579,0.197552,0.982057,-0.015294,0.164202,0.091472,83.8057,-6.1471,-30.2122,0.004939,0x00
155800,15580,0.197492,0.982090,-0.015275,0.164010,0.091467,83.8083,-6.1485,-30.2122,0.004937,0x00
155810,15581,0.197432,0.982123,-0.015256,0.163818,0.091461,83.8124,-6.1456,-30.2143,0.004936,0x00
155820,15582,0.197372,0.982156,-0.015236,0.163625,0.091455,83.8176,-6.1447,-30.2158,0.004934,0x00
155830,15583,0.197312,0.982189,-0.015217,0.163432,0.091450,83.8230,-6.1432,-30.2182,0.004933,0x00
155840,15584,0.197253,0.982222,-0.015197,0.163239,0.091444,83.8276,-6.1437,-30.2195,0.004931,0x00
155850,15585,0.197193,0.982255,-0.015178,0.163046,0.091438,83.8324,-6.1429,-30.2205,0.004930,0x00
155860,15586,0.197133,0.982288,-0.015159,0.162853,0.091433,83.8345,-6.1400,-30.2239,0.004928,0x00
155870,15587,0.197074,0.982321,-0.015139,0.162660,0.091427,83.8426,-6.1396,-30.2231,0.004927,0x00
155880,15588,0.197014,0.982353,-0.015120,0.162466,0.091421,83.8450,-6.1396,-30.2254,0.004925,0x00
155890,15589,0.196954,0.982386,-0.015100,0.162272,0.091416,83.8512,-6.1377,-30.2266,0.004924,0x00
155900,15590,0.196895,0.982419,-0.015081,0.162078,0.091410,83.8558,-6.1372,-30.2282,0.004922,0x00
155910,15591,0.196836,0.982452,-0.015061,0.161884,0.091405,83.8599,-6.1357,-30.2305,0.004921,0x00
155920,15592,0.196776,0.982485,-0.015042,0.161689,0.091399,83.8628,-6.1347,-30.2316,0.004919,0x00
155930,15593,0.196717,0.982518,-0.015022,0.161495,0.091394,83.8689,-6.1350,-30.2321,0.004918,0x00
155940,15594,0.196658,0.982550,-0.015003,0.161300,0.091388,83.8737,-6.1327,-30.2347,0.004916,0x00
155950,15595,0.196599,0.982583,-0.014983,0.161105,0.091382,83.8779,-6.1347,-30.2367,0.004915,0x00
155960,15596,0.196540,0.982616,-0.014964,0.160910,0.091377,83.8841,-6.1331,-30.2380,0.004913,0x00
155970,15597,0.196481,0.982649,-0.014944,0.160714,0.091371,83.8889,-6.1334,-30.2395,0.004912,0x00
155980,15598,0.196422,0.982682,-0.014924,0.160519,0.091366,83.8925,-6.1304,-30.2432,0.004911,0x00
155990,15599,0.196363,0.982714,-0.014905,0.160323,0.091360,83.8958,-6.1320,-30.2443,0.004909,0x00
156000,15600,0.196304,0.982747,-0.014885,0.160127,0.091355,83.9019,-6.1294,-30.2437,0.004908,0x00
156010,15601,0.196245,0.982780,-0.014866,0.159931,0.091349,83.9064,-6.1294,-30.2460,0.004906,0x00
156020,15602,0.196187,0.982813,-0.014846,0.159735,0.091344,83.9087,-6.1271,-30.2473,0.004905,0x00
156030,15603,0.196128,0.982845,-0.014826,0.159538,0.091338,83.9146,-6.1282,-30.2507,0.004903,0x00
156040,15604,0.196070,0.982878,-0.014807,0.159342,0.091333,83.9219,-6.1250,-30.2511,0.004902,0x00
156050,15605,0.196011,0.982911,-0.014787,0.159145,0.091328,83.9249,-6.1233,-30.2511,0.004900,0x00
156060,15606,0.195953,0.982943,-0.014767,0.158948,0.091322,83.9283,-6.1243,-30.2531,0.004899,0x00
156070,15607,0.195894,0.982976,-0.014748,0.158751,0.091317,83.9329,-6.1219,-30.2553,0.004897,0x00
156080,15608,0.195836,0.983009,-0.014728,0.158553,0.091311,83.9385,-6.1212,-30.2583,0.004896,0x00
156090,15609,0.195778,0.983041,-0.014708,0.158356,0.091306,83.9424,-6.1202,-30.2593,0.004894,0x00
156100,15610,0.195720,0.983074,-0.014689,0.158158,0.091300,83.9462,-6.1193,-30.2585,0.004893,0x00
156110,15611,0.195662,0.983107,-0.014669,0.157960,0.091295,83.9478,-6.1185,-30.2639,0.004892,0x00
156120,15612,0.195604,0.983139,-0.014649,0.157762,0.091290,83.9559,-6.1202,-30.2636,0.004890,0x00
156130,15613,0.195546,0.983172,-0.014629,0.157564,0.091284,83.9606,-6.1174,-30.2632,0.004889,0x00
156140,15614,0.195488,0.983204,-0.014610,0.157365,0.091279,83.9637,-6.1159,-30.2664,0.004887,0x00
156150,15615,0.195430,0.983237,-0.014590,0.157166,0.091274,83.9694,-6.1145,-30.2668,0.004886,0x00
156160,15616,0.195372,0.983270,-0.014570,0.156968,0.091268,83.9725,-6.1155,-30.2699,0.004884,0x00
156170,15617,0.195314,0.983302,-0.014550,0.156769,0.091263,83.9783,-6.1147,-30.2702,0.004883,0x00
156180,15618,0.195257,0.983335,-0.014530,0.156569,0.091258,83.9820,-6.1139,-30.2726,0.004881,0x00
156190,15619,0.195199,0.983367,-0.014510,0.156370,0.091252,83.9882,-6.1129,-30.2728,0.004880,0x00
156200,15620,0.195142,0.983400,-0.014491,0.156170,0.091247,83.9927,-6.1114,-30.2750,0.004879,0x00
156210,15621,0.195084,0.983432,-0.014471,0.155970,0.091242,83.9958,-6.1115,-30.2774,0.004877,0x00
156220,15622,0.195027,0.983465,-0.014451,0.155770,0.091237,84.0023,-6.1094,-30.2784,0.004876,0x00
156230,15623,0.194970,0.983497,-0.014431,0.155570,0.091231,84.0062,-6.1110,-30.2802,0.004874,0x00
156240,15624,0.194912,0.983530,-0.014411,0.155370,0.091226,84.0081,-6.1078,-30.2791,0.004873,0x00
156250,15625,0.194855,0.983562,-0.014391,0.155169,0.091221,84.0147,-6.1075,-30.2824,0.004871,0x00
156260,15626,0.194798,0.983594,-0.014371,0.154969,0.091216,84.0186,-6.1070,-30.2838,0.004870,0x00
156270,15627,0.194741,0.983627,-0.014351,0.154768,0.091210,84.0245,-6.1059,-30.2861,0.004869,0x00
156280,15628,0.194684,0.983659,-0.014331,0.154567,0.091205,84.0280,-6.1045,-30.2855,0.004867,0x00
156290,15629,0.194627,0.983692,-0.014312,0.154365,0.091200,84.0314,-6.1065,-30.2900,0.004866,0x00
156300,15630,0.194570,0.983724,-0.014292,0.154164,0.091195,84.0375,-6.1037,-30.2901,0.004864,0x00
156310,15631,0.194513,0.983756,-0.014272,0.153962,0.091190,84.0426,-6.1027,-30.2905,0.004863,0x00
156320,15632,0.194457,0.983789,-0.014252,0.153760,0.091185,84.0461,-6.1008,-30.2912,0.004861,0x00
156330,15633,0.194400,0.983821,-0.014232,0.153558,0.091179,84.0501,-6.1028,-30.2945,0.004860,0x00
156340,15634,0.194343,0.983853,-0.014212,0.153356,0.091174,84.0568,-6.1000,-30.2983,0.004859,0x00
156350,15635,0.194287,0.983886,-0.014192,0.153154,0.091169,84.0590,-6.0997,-30.2972,0.004857,0x00
156360,15636,0.194230,0.983918,-0.014172,0.152951,0.091164,84.0649,-6.0981,-30.2990,0.004856,0x00
156370,15637,0.194174,0.983950,-0.014151,0.152748,0.091159,84.0707,-6.0987,-30.3005,0.004854,0x00
156380,15638,0.194118,0.983982,-0.014131,0.152545,0.091154,84.0758,-6.0974,-30.3027,0.004853,0x00
156390,15639,0.194061,0.984015,-0.014111,0.152342,0.091149,84.0790,-6.0969,-30.3047,0.004852,0x00
156400,15640,0.194005,0.984047,-0.014091,0.152139,0.091144,84.0831,-6.0952,-30.3043,0.004850,0x00
156410,15641,0.193949,0.984079,-0.014071,0.151935,0.091139,84.0871,-6.0941,-30.3052,0.004849,0x00
156420,15642,0.193893,0.984111,-0.014051,0.151731,0.091134,84.0937,-6.0934,-30.3077,0.004847,0x00
156430,15643,0.193837,0.984143,-0.014031,0.151527,0.091129,84.0962,-6.0921,-30.3079,0.004846,0x00
156440,15644,0.193781,0.984176,-0.014011,0.151323,0.091124,84.1029,-6.0916,-30.3105,0.004845,0x00
156450,15645,0.193725,0.984208,-0.013991,0.151119,0.091119,84.1054,-6.0916,-30.3127,0.004843,0x00
156460,15646,0.193670,0.984240,-0.013971,0.150915,0.091114,84.1110,-6.0891,-30.3138,0.004842,0x00
156470,15647,0.193614,0.984272,-0.013950,0.150710,0.091109,84.1157,-6.0916,-30.3150,0.004840,0x00
156480,15648,0.193558,0.984304,-0.013930,0.150505,0.091104,84.1192,-6.0894,-30.3162,0.004839,0x00
156490,15649,0.193503,0.984336,-0.013910,0.150300,0.091099,84.1258,-6.0873,-30.3172,0.004838,0x00
156500,15650,0.193447,0.984368,-0.013890,0.150095,0.091094,84.1284,-6.0844,-30.3211,0.004836,0x00
156510,15651,0.193392,0.984400,-0.013870,0.149890,0.091089,84.1333,-6.0849,-30.3210,0.004835,0x00
156520,15652,0.193336,0.984432,-0.013849,0.149684,0.091084,84.1393,-6.0868,-30.3225,0.004833,0x00
156530,15653,0.193281,0.984464,-0.013829,0.149478,0.091079,84.1422,-6.0840,-30.3254,0.004832,0x00
156540,15654,0.193226,0.984496,-0.013809,0.149272,0.091074,84.1467,-6.0834,-30.3250,0.004831,0x00
156550,15655,0.193170,0.984528,-0.013789,0.149066,0.091069,84.1526,-6.0821,-30.3263,0.004829,0x00
156560,15656,0.193115,0.984560,-0.013768,0.148860,0.091064,84.1573,-6.0802,-30.3305,0.004828,0x00
156570,15657,0.193060,0.984592,-0.013748,0.148653,0.091059,84.1614,-6.0798,-30.3298,0.004827,0x00
156580,15658,0.193005,0.984624,-0.013728,0.148447,0.091054,84.1647,-6.0808,-30.3329,0.004825,0x00
156590,15659,0.192950,0.984656,-0.013707,0.148240,0.091049,84.1705,-6.0781,-30.3325,0.004824,0x00
156600,15660,0.192895,0.984688,-0.013687,0.148033,0.091045,84.1749,-6.0770,-30.3356,0.004822,0x00
156610,15661,0.192841,0.984720,-0.013667,0.147825,0.091040,84.1790,-6.0774,-30.3348,0.004821,0x00
156620,15662,0.192786,0.984751,-0.013646,0.147618,0.091035,84.1834,-6.0756,-30.3382,0.004820,0x00
156630,15663,0.192731,0.984783,-0.013626,0.147410,0.091030,84.1891,-6.0760,-30.3382,0.004818,0x00
156640,15664,0.192677,0.984815,-0.013606,0.147203,0.091025,84.1906,-6.0747,-30.3395,0.004817,0x00
156650,15665,0.192622,0.984847,-0.013585,0.146995,0.091020,84.1968,-6.0745,-30.3421,0.004816,0x00
156660,15666,0.192568,0.984879,-0.013565,0.146786,0.091016,84.2020,-6.0747,-30.3415,0.004814,0x00
156670,15667,0.192513,0.984910,-0.013545,0.146578,0.091011,84.2076,-6.0699,-30.3448,0.004813,0x00
156680,15668,0.192459,0.984942,-0.013524,0.146370,0.091006,84.2110,-6.0718,-30.3439,0.004811,0x00
156690,15669,0.192405,0.984974,-0.013504,0.146161,0.091001,84.2153,-6.0707,-30.3474,0.004810,0x00
156700,15670,0.192350,0.985006,-0.013483,0.145952,0.090997,84.2191,-6.0702,-30.3479,0.004809,0x00
156710,15671,0.192296,0.985037,-0.013463,0.145743,0.090992,84.2240,-6.0693,-30.3499,0.004807,0x00
156720,15672,0.192242,0.985069,-0.013442,0.145534,0.090987,84.2291,-6.0672,-30.3515,0.004806,0x00
156730,15673,0.192188,0.985100,-0.013422,0.145324,0.090982,84.2330,-6.0679,-30.3495,0.004805,0x00
156740,15674,0.192134,0.985132,-0.013401,0.145114,0.090978,84.2366,-6.0659,-30.3530,0.004803,0x00
156750,15675,0.192081,0.985164,-0.013381,0.144905,0.090973,84.2414,-6.0662,-30.3551,0.004802,0x00
156760,15676,0.192027,0.985195,-0.013360,0.144695,0.090968,84.2457,-6.0643,-30.3571,0.004801,0x00
156770,15677,0.191973,0.985227,-0.013340,0.144484,0.090964,84.2513,-6.0657,-30.3584,0.004799,0x00
156780,15678,0.191919,0.985258,-0.013319,0.144274,0.090959,84.2552,-6.0618,-30.3608,0.004798,0x00
156790,15679,0.191866,0.985290,-0.013299,0.144063,0.090954,84.2612,-6.0613,-30.3621,0.004797,0x00
156800,15680,0.191812,0.985321,-0.013278,0.143853,0.090950,84.2652,-6.0621,-30.3611,0.004795,0x00
156810,15681,0.191759,0.985353,-0.013258,0.143642,0.090945,84.2698,-6.0595,-30.3637,0.004794,0x00
156820,15682,0.191706,0.985384,-0.013237,0.143430,0.090940,84.2744,-6.0579,-30.3647,0.004793,0x00
156830,15683,0.191652,0.985416,-0.013216,0.143219,0.090936,84.2780,-6.0579,-30.3687,0.004791,0x00
156840,15684,0.191599,0.985447,-0.013196,0.143008,0.090931,84.2817,-6.0568,-30.3670,0.004790,0x00
156850,15685,0.191546,0.985479,-0.013175,0.142796,0.090926,84.2870,-6.0579,-30.3685,0.004789,0x00
156860,15686,0.191493,0.985510,-0.013155,0.142584,0.090922,84.2912,-6.0579,-30.3686,0.004787,0x00
156870,15687,0.191440,0.985541,-0.013134,0.142372,0.090917,84.2956,-6.0555,-30.3730,0.004786,0x00
156880,15688,0.191387,0.985573,-0.013113,0.142160,0.090913,84.3002,-6.0534,-30.3717,0.004785,0x00
156890,15689,0.191334,0.985604,-0.013093,0.141947,0.090908,84.3053,-6.0542,-30.3739,0.004783,0x00
156900,15690,0.191281,0.985635,-0.013072,0.141735,0.090904,84.3103,-6.0542,-30.3751,0.004782,0x00
156910,15691,0.191228,0.985667,-0.013051,0.141522,0.090899,84.3151,-6.0520,-30.3767,0.004781,0x00
156920,15692,0.191176,0.985698,-0.013031,0.141309,0.090895,84.3181,-6.0508,-30.3764,0.004779,0x00
156930,15693,0.191123,0.985729,-0.013010,0.141096,0.090890,84.3247,-6.0508,-30.3797,0.004778,0x00
156940,15694,0.191071,0.985760,-0.012989,0.140882,0.090886,84.3292,-6.0488,-30.3801,0.004777,0x00
156950,15695,0.191018,0.985791,-0.012968,0.140669,0.090881,84.3305,-6.0476,-30.3823,0.004775,0x00
156960,15696,0.190966,0.985823,-0.012948,0.140455,0.090877,84.3371,-6.0484,-30.3817,0.004774,0x00
156970,15697,0.190913,0.985854,-0.012927,0.140241,0.090872,84.3404,-6.0449,-30.3847,0.004773,0x00
156980,15698,0.190861,0.985885,-0.012906,0.140027,0.090868,84.3457,-6.0469,-30.3865,0.004772,0x00
156990,15699,0.190809,0.985916,-0.012885,0.139813,0.090863,84.3502,-6.0451,-30.3868,0.004770,0x00
157000,15700,0.190757,0.985947,-0.012865,0.139598,0.090859,84.3547,-6.0438,-30.3875,0.004769,0x00
157010,15701,0.190705,0.985978,-0.012844,0.139384,0.090854,84.3604,-6.0429,-30.3895,0.004768,0x00
157020,15702,0.190653,0.986009,-0.012823,0.139169,0.090850,84.3628,-6.0425,-30.3924,0.004766,0x00
157030,15703,0.190601,0.986040,-0.012802,0.138954,0.090846,84.3694,-6.0416,-30.3915,0.004765,0x00
157040,15704,0.190549,0.986071,-0.012781,0.138739,0.090841,84.3741,-6.0406,-30.3946,0.004764,0x00
157050,15705,0.190497,0.986102,-0.012760,0.138523,0.090837,84.3751,-6.0396,-30.3954,0.004762,0x00
157060,15706,0.190446,0.986133,-0.012739,0.138308,0.090832,84.3827,-6.0387,-30.3960,0.004761,0x00
157070,15707,0.190394,0.986164,-0.012719,0.138092,0.090828,84.3866,-6.0402,-30.3966,0.004760,0x00
157080,15708,0.190343,0.986195,-0.012698,0.137876,0.090824,84.3896,-6.0383,-30.3995,0.004759,0x00
157090,15709,0.190291,0.986226,-0.012677,0.137660,0.090819,84.3954,-6.0372,-30.4010,0.004757,0x00
157100,15710,0.190240,0.986256,-0.012656,0.137444,0.090815,84.4007,-6.0373,-30.4022,0.004756,0x00
157110,15711,0.190188,0.986287,-0.012635,0.137227,0.090811,84.4023,-6.0362,-30.4046,0.004755,0x00
157120,15712,0.190137,0.986318,-0.012614,0.137010,0.090807,84.4096,-6.0341,-30.4052,0.004753,0x00
157130,15713,0.190086,0.986349,-0.012593,0.136794,0.090802,84.4102,-6.0350,-30.4068,0.004752,0x00
157140,15714,0.190035,0.986380,-0.012572,0.136577,0.090798,84.4175,-6.0319,-30.4084,0.004751,0x00
157150,15715,0.189984,0.986410,-0.012551,0.136359,0.090794,84.4210,-6.0335,-30.4083,0.004750,0x00
157160,15716,0.189933,0.986441,-0.012530,0.136142,0.090789,84.4247,-6.0328,-30.4091,0.004748,0x00
157170,15717,0.189882,0.986472,-0.012509,0.135924,0.090785,84.4329,-6.0301,-30.4111,0.004747,0x00
157180,15718,0.189831,0.986502,-0.012488,0.135707,0.090781,84.4380,-6.0299,-30.4126,0.004746,0x00
157190,15719,0.189780,0.986533,-0.012467,0.135489,0.090777,84.4398,-6.0270,-30.4129,0.004745,0x00
157200,15720,0.189729,0.986563,-0.012446,0.135270,0.090772,84.4453,-6.0273,-30.4151,0.004743,0x00
157210,15721,0.189679,0.986594,-0.012425,0.135052,0.090768,84.4490,-6.0278,-30.4163,0.004742,0x00
157220,15722,0.189628,0.986625,-0.012404,0.134834,0.090764,84.4541,-6.0262,-30.4164,0.004741,0x00
157230,15723,0.189578,0.986655,-0.012383,0.134615,0.090760,84.4585,-6.0250,-30.4194,0.004739,0x00
157240,15724,0.189527,0.986686,-0.012362,0.134396,0.090756,84.4615,-6.0255,-30.4187,0.004738,0x00
157250,15725,0.189477,0.986716,-0.012341,0.134177,0.090752,84.4655,-6.0233,-30.4208,0.004737,0x00
157260,15726,0.189427,0.986746,-0.012320,0.133958,0.090747,84.4711,-6.0227,-30.4221,0.004736,0x00
157270,15727,0.189376,0.986777,-0.012298,0.133738,0.090743,84.4751,-6.0226,-30.4237,0.004734,0x00
157280,15728,0.189326,0.986807,-0.012277,0.133519,0.090739,84.4806,-6.0224,-30.4248,0.004733,0x00
157290,15729,0.189276,0.986838,-0.012256,0.133299,0.090735,84.4853,-6.0193,-30.4262,0.004732,0x00
157300,15730,0.189226,0.986868,-0.012235,0.133079,0.090731,84.4892,-6.0187,-30.4263,0.004731,0x00
157310,15731,0.189176,0.986898,-0.012214,0.132859,0.090727,84.4927,-6.0191,-30.4308,0.004729,0x00
157320,15732,0.189126,0.986928,-0.012193,0.132638,0.090723,84.4976,-6.0163,-30.4310,0.004728,0x00
157330,15733,0.189077,0.986959,-0.012171,0.132418,0.090719,84.5035,-6.0165,-30.4317,0.004727,0x00
157340,15734,0.189027,0.986989,-0.012150,0.132197,0.090714,84.5071,-6.0147,-30.4315,0.004726,0x00
157350,15735,0.188977,0.987019,-0.012129,0.131976,0.090710,84.5143,-6.0178,-30.4331,0.004724,0x00
157360,15736,0.188928,0.987049,-0.012108,0.131755,0.090706,84.5141,-6.0145,-30.4351,0.004723,0x00
157370,15737,0.188878,0.987079,-0.012087,0.131534,0.090702,84.5198,-6.0142,-30.4364,0.004722,0x00
157380,15738,0.188829,0.987110,-0.012065,0.131313,0.090698,84.5259,-6.0139,-30.4381,0.004721,0x00
157390,15739,0.188779,0.987140,-0.012044,0.131091,0.090694,84.5305,-6.0112,-30.4360,0.004719,0x00
157400,15740,0.188730,0.987170,-0.012023,0.130869,0.090690,84.5346,-6.0105,-30.4400,0.004718,0x00
157410,15741,0.188681,0.987200,-0.012002,0.130647,0.090686,84.5403,-6.0112,-30.4411,0.004717,0x00
157420,15742,0.188632,0.987230,-0.011980,0.130425,0.090682,84.5436,-6.0090,-30.4413,0.004716,0x00
157430,15743,0.188583,0.987260,-0.011959,0.130203,0.090678,84.5476,-6.0077,-30.4449,0.004715,0x00
157440,15744,0.188534,0.987290,-0.011938,0.129980,0.090674,84.5526,-6.0097,-30.4449,0.004713,0x00
157450,15745,0.188485,0.987320,-0.011916,0.129758,0.090670,84.5593,-6.0067,-30.4464,0.004712,0x00
157460,15746,0.188436,0.987349,-0.011895,0.129535,0.090666,84.5618,-6.0062,-30.4483,0.004711,0x00
157470,15747,0.188387,0.987379,-0.011874,0.129312,0.090663,84.5639,-6.0053,-30.4486,0.004710,0x00
157480,15748,0.188339,0.987409,-0.011852,0.129088,0.090659,84.5700,-6.0037,-30.4482,0.004708,0x00
157490,15749,0.188290,0.987439,-0.011831,0.128865,0.090655,84.5754,-6.0040,-30.4506,0.004707,0x00
157500,15750,0.188241,0.987469,-0.011809,0.128641,0.090651,84.5803,-6.0019,-30.4514,0.004706,0x00
157510,15751,0.188193,0.987498,-0.011788,0.128417,0.090647,84.5832,-6.0009,-30.4518,0.004705,0x00
157520,15752,0.188145,0.987528,-0.011767,0.128193,0.090643,84.5890,-5.9981,-30.4536,0.004704,0x00
157530,15753,0.188096,0.987558,-0.011745,0.127969,0.090639,84.5938,-5.9996,-30.4556,0.004702,0x00
157540,15754,0.188048,0.987587,-0.011724,0.127745,0.090635,84.5960,-6.0002,-30.4575,0.004701,0x00
157550,15755,0.188000,0.987617,-0.011702,0.127520,0.090631,84.6004,-5.9989,-30.4579,0.004700,0x00
157560,15756,0.187952,0.987647,-0.011681,0.127296,0.090628,84.6073,-5.9990,-30.4582,0.004699,0x00
157570,15757,0.187904,0.987676,-0.011659,0.127071,0.090624,84.6108,-5.9966,-30.4604,0.004698,0x00
